year,movie_title,country,genre,wiki_page
2008,Che,USA,"biography, war",https://en.wikipedia.org/wiki/Che_(2008_film)
2008,Choke,USA,comedy-drama,https://en.wikipedia.org/wiki/Choke_(film)
2008,The Chronicles of Narnia: Prince Caspian,USA,fantasy,https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian
2008,City of Ember,USA,"fantasy, science fiction",https://en.wikipedia.org/wiki/City_of_Ember
2008,Cloverfield,USA,"science fiction, thriller",https://en.wikipedia.org/wiki/Cloverfield
2008,College,USA,"comedy, teen",https://en.wikipedia.org/wiki/College_(2008_film)
2008,College Road Trip,USA,family,https://en.wikipedia.org/wiki/College_Road_Trip
2008,The Curious Case of Benjamin Button,USA,drama,https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film)
2008, The Dark Knight,USA,superhero,https://en.wikipedia.org/wiki/The_Dark_Knight_(film)
2008,The Day the Earth Stood Still,USA,science fiction,https://en.wikipedia.org/wiki/The_Day_the_Earth_Stood_Still_(2008_film)
2008,Deal,USA,drama,https://en.wikipedia.org/wiki/Deal_(2008_film)
2008,The Deal,USA,comedy,https://en.wikipedia.org/wiki/The_Deal_(2008_film)
2008,Death Race,USA,action,https://en.wikipedia.org/wiki/Death_Race_(film)
2008,Deception,USA,thriller,https://en.wikipedia.org/wiki/Deception_(2008_film)
2008,Defiance,USA,"drama, war",https://en.wikipedia.org/wiki/Defiance_(2008_film)
2008,"Definitely, Maybe",USA,romantic comedy,"https://en.wikipedia.org/wiki/Definitely,_Maybe"
2008,Delgo,USA,animation,https://en.wikipedia.org/wiki/Delgo_(film)
2008,Disaster Movie,USA,"comedy, parody",https://en.wikipedia.org/wiki/Disaster_Movie
2008,Doomsday,USA,"action, sci-fi",https://en.wikipedia.org/wiki/Doomsday_(2008_film)
2008,Doubt,USA,drama,https://en.wikipedia.org/wiki/Doubt_(2008_film)
2008,Drillbit Taylor,USA,comedy,https://en.wikipedia.org/wiki/Drillbit_Taylor
2008, Eagle Eye,USA,action,https://en.wikipedia.org/wiki/Eagle_Eye
2008,Elegy,USA,"drama, romance",https://en.wikipedia.org/wiki/Elegy_(film)
2008,The Express,USA,"biography, sports",https://en.wikipedia.org/wiki/The_Express
2008,The Eye,USA,horror,https://en.wikipedia.org/wiki/The_Eye_(2008_film)
2008, The Family That Preys,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Family_That_Preys
2008,Felon,USA,crime drama,https://en.wikipedia.org/wiki/Felon_(film)
2008,Fireflies in the Garden,USA,drama,https://en.wikipedia.org/wiki/Fireflies_in_the_Garden
2008,Fireproof,USA,drama,https://en.wikipedia.org/wiki/Fireproof_(film)
2008,First Sunday,USA,comedy-drama,https://en.wikipedia.org/wiki/First_Sunday
2008,Flash of Genius,USA,"biography, drama",https://en.wikipedia.org/wiki/Flash_of_Genius_(film)
2008,Fool's Gold,USA,adventure,https://en.wikipedia.org/wiki/Fool%27s_Gold_(2008_film)
2008,The Forbidden Kingdom,USA,martial arts,https://en.wikipedia.org/wiki/The_Forbidden_Kingdom
2008,Forever Strong,USA,drama,https://en.wikipedia.org/wiki/Forever_Strong
2008,Forgetting Sarah Marshall,USA,comedy,https://en.wikipedia.org/wiki/Forgetting_Sarah_Marshall
2008,Four Christmases,USA,romantic comedy,https://en.wikipedia.org/wiki/Four_Christmases
2008,Frost/Nixon,USA,"drama, biography",https://en.wikipedia.org/wiki/Frost/Nixon_(film)
2008,Frozen River,USA,crime drama,https://en.wikipedia.org/wiki/Frozen_River
2008,Funny Games,USA,thriller,https://en.wikipedia.org/wiki/Funny_Games_(2008_film)
2008,Get Smart,USA,comedy,https://en.wikipedia.org/wiki/Get_Smart_(film)
2008,Ghost Town,USA,comedy,https://en.wikipedia.org/wiki/Ghost_Town_(2008_film)
2008,Gran Torino,USA,drama,https://en.wikipedia.org/wiki/Gran_Torino_(film)
2008, Hamlet 2,USA,comedy,https://en.wikipedia.org/wiki/Hamlet_2
2008,Hancock,USA,superhero,https://en.wikipedia.org/wiki/Hancock_(film)
2008,The Happening,USA,horror,https://en.wikipedia.org/wiki/The_Happening_(2008_film)
2008,Harold,USA,comedy,https://en.wikipedia.org/wiki/Harold_(film)
2008,Harold & Kumar Escape from Guantanamo Bay,USA,comedy,https://en.wikipedia.org/wiki/Harold_%26_Kumar_Escape_from_Guantanamo_Bay
2008,The Haunting of Molly Hartley,USA,horror,https://en.wikipedia.org/wiki/The_Haunting_of_Molly_Hartley
2008,Hellboy II: The Golden Army,USA,"action, superhero",https://en.wikipedia.org/wiki/Hellboy_II:_The_Golden_Army
2008,Henry Poole Is Here,USA,comedy-drama,https://en.wikipedia.org/wiki/Henry_Poole_Is_Here
2008,Hero Wanted,USA,action,https://en.wikipedia.org/wiki/Hero_Wanted
2008,High School Musical 3: Senior Year,USA,"musical, family",https://en.wikipedia.org/wiki/High_School_Musical_3:_Senior_Year
2008,Horton Hears a Who!,USA,animation,https://en.wikipedia.org/wiki/Horton_Hears_a_Who!_(film)
2008,The Hottie and the Nottie,USA,comedy,https://en.wikipedia.org/wiki/The_Hottie_and_the_Nottie
2008,The House Bunny,USA,comedy,https://en.wikipedia.org/wiki/The_House_Bunny
2008, Igor,USA,animation,https://en.wikipedia.org/wiki/Igor_(film)
2008,In Bruges,USA,action,https://en.wikipedia.org/wiki/In_Bruges
2008,The Incredible Hulk,USA,superhero,https://en.wikipedia.org/wiki/The_Incredible_Hulk_(film)
2008,Indiana Jones and the Kingdom of the Crystal Skull,USA,adventure,https://en.wikipedia.org/wiki/Indiana_Jones_and_the_Kingdom_of_the_Crystal_Skull
2008,Inkheart,USA,adventure,https://en.wikipedia.org/wiki/Inkheart_(film)
2008,Iron Man,USA,superhero,https://en.wikipedia.org/wiki/Iron_Man_(2008_film)
2008, Journey to the Center of the Earth,USA,science fiction,https://en.wikipedia.org/wiki/Journey_to_the_Center_of_the_Earth_(2008_Hollywood_film)
2008,Jumper,USA,sci-fi,https://en.wikipedia.org/wiki/Jumper_(2008_film)
2008, Kit Kittredge: An American Girl,USA,family,https://en.wikipedia.org/wiki/Kit_Kittredge:_An_American_Girl
2008,Kung Fu Panda,USA,animation,https://en.wikipedia.org/wiki/Kung_Fu_Panda
2008, Lakeview Terrace,USA,thriller,https://en.wikipedia.org/wiki/Lakeview_Terrace
2008,Last Chance Harvey,USA,romance,https://en.wikipedia.org/wiki/Last_Chance_Harvey
2008,Leatherheads,USA,comedy,https://en.wikipedia.org/wiki/Leatherheads
2008,The Love Guru,USA,comedy,https://en.wikipedia.org/wiki/The_Love_Guru
2008,The Longshots,USA,family,https://en.wikipedia.org/wiki/The_Longshots
2008,The Lucky Ones,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Lucky_Ones_(film)
2008, Mad Money,USA,"comedy, crime",https://en.wikipedia.org/wiki/Mad_Money_(film)
2008,Madagascar: Escape 2 Africa,USA,animation,https://en.wikipedia.org/wiki/Madagascar:_Escape_2_Africa
2008,Made of Honor,USA,comedy,https://en.wikipedia.org/wiki/Made_of_Honor
2008,Mamma Mia!,USA,musical,https://en.wikipedia.org/wiki/Mamma_Mia!_(film)
2008,Marley & Me,USA,comedy-drama,https://en.wikipedia.org/wiki/Marley_%26_Me_(film)
2008,Max Payne,USA,action,https://en.wikipedia.org/wiki/Max_Payne_(film)
2008,Meet Dave,USA,comedy,https://en.wikipedia.org/wiki/Meet_Dave
2008,Meet the Browns,USA,comedy,https://en.wikipedia.org/wiki/Meet_the_Browns_(film)
2008,Meet the Spartans,USA,comedy,https://en.wikipedia.org/wiki/Meet_the_Spartans
2008,The Midnight Meat Train,USA,horror,https://en.wikipedia.org/wiki/The_Midnight_Meat_Train
2008,Milk,USA,biography,https://en.wikipedia.org/wiki/Milk_(film)
2008,Miracle at St. Anna,USA,war,https://en.wikipedia.org/wiki/Miracle_at_St._Anna
2008,Mirrors,USA,horror,https://en.wikipedia.org/wiki/Mirrors_(film)
2008,The Mummy: Tomb of the Dragon Emperor,USA,adventure,https://en.wikipedia.org/wiki/The_Mummy:_Tomb_of_the_Dragon_Emperor
2008,My Best Friend's Girl,USA,comedy,https://en.wikipedia.org/wiki/My_Best_Friend%27s_Girl_(2008_film)
2008,My Sassy Girl,USA,comedy,https://en.wikipedia.org/wiki/My_Sassy_Girl_(2008_film)
2008, Never Back Down,USA,action,https://en.wikipedia.org/wiki/Never_Back_Down
2008,Nick and Norah's Infinite Playlist,USA,comedy,https://en.wikipedia.org/wiki/Nick_and_Norah%27s_Infinite_Playlist
2008,Nights in Rodanthe,USA,romance,https://en.wikipedia.org/wiki/Nights_in_Rodanthe_(film)
2008,Nim's Island,USA,adventure,https://en.wikipedia.org/wiki/Nim%27s_Island
2008,Nothing But the Truth,USA,thriller,https://en.wikipedia.org/wiki/Nothing_but_the_Truth_(2008_American_film)
2008,Nothing Like the Holidays,USA,drama,https://en.wikipedia.org/wiki/Nothing_Like_the_Holidays
2008, One Missed Call,USA,horror,https://en.wikipedia.org/wiki/One_Missed_Call_(2008_film)
2008,The Other Boleyn Girl,USA,drama,https://en.wikipedia.org/wiki/The_Other_Boleyn_Girl_(2008_film)
2008,Over Her Dead Body,USA,comedy,https://en.wikipedia.org/wiki/Over_Her_Dead_Body
2008, Passengers,USA,drama,https://en.wikipedia.org/wiki/Passengers_(2008_film)
2008,Pathology,USA,thriller,https://en.wikipedia.org/wiki/Pathology_(film)
2008,Pineapple Express,USA,comedy,https://en.wikipedia.org/wiki/Pineapple_Express_(film)
2008,The Pirates Who Don't Do Anything: A VeggieTales Movie,USA,animation,https://en.wikipedia.org/wiki/The_Pirates_Who_Don%27t_Do_Anything:_A_VeggieTales_Movie
2008,Pride and Glory,USA,crime drama,https://en.wikipedia.org/wiki/Pride_and_Glory_(film)
2008,Prom Night,USA,horror,https://en.wikipedia.org/wiki/Prom_Night_(2008_film)
2008,The Promotion,USA,comedy,https://en.wikipedia.org/wiki/The_Promotion
2008,Punisher: War Zone,USA,superhero,https://en.wikipedia.org/wiki/Punisher:_War_Zone
2008, Quantum of Solace,USA,"action, 007",https://en.wikipedia.org/wiki/Quantum_of_Solace
2008,Quarantine,USA,horror,https://en.wikipedia.org/wiki/Quarantine_(2008_film)
2008, Rachel Getting Married,USA,drama,https://en.wikipedia.org/wiki/Rachel_Getting_Married
2008,Rambo,USA,action,https://en.wikipedia.org/wiki/Rambo_(2008_film)
2008,The Reader,USA,drama,https://en.wikipedia.org/wiki/The_Reader_(2008_film)
2008,Redbelt,USA,"drama, martial arts",https://en.wikipedia.org/wiki/Redbelt
2008,Repo! The Genetic Opera,USA,"horror, musical",https://en.wikipedia.org/wiki/Repo!_The_Genetic_Opera
2008,Revolutionary Road,USA,drama,https://en.wikipedia.org/wiki/Revolutionary_Road_(film)
2008,Righteous Kill,USA,crime drama,https://en.wikipedia.org/wiki/Righteous_Kill
2008,The Rocker,USA,comedy,https://en.wikipedia.org/wiki/The_Rocker_(film)
2008,Role Models,USA,comedy,https://en.wikipedia.org/wiki/Role_Models
2008,The Ruins,USA,horror,https://en.wikipedia.org/wiki/The_Ruins_(film)
2008, Saw V,USA,horror,https://en.wikipedia.org/wiki/Saw_V
2008,The Secret Life of Bees,USA,drama,https://en.wikipedia.org/wiki/The_Secret_Life_of_Bees_(film)
2008,Semi-Pro,USA,"comedy, sports",https://en.wikipedia.org/wiki/Semi-Pro
2008,Seven Pounds,USA,drama,https://en.wikipedia.org/wiki/Seven_Pounds
2008,Sex and the City,USA,comedy,https://en.wikipedia.org/wiki/Sex_and_the_City_(film)
2008,Sex Drive,USA,comedy,https://en.wikipedia.org/wiki/Sex_Drive_(film)
2008,Shutter,USA,horror,https://en.wikipedia.org/wiki/Shutter_(2008_film)
2008,The Sisterhood of the Traveling Pants 2,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_2
2008,Smart People,USA,comedy,https://en.wikipedia.org/wiki/Smart_People
2008,Soul Men,USA,"comedy, musical",https://en.wikipedia.org/wiki/Soul_Men_(film)
2008,Space Chimps,USA,animation,https://en.wikipedia.org/wiki/Space_Chimps
2008,Speed Racer,USA,science fiction,https://en.wikipedia.org/wiki/Speed_Racer_(film)
2008,The Spiderwick Chronicles,USA,"family, fantasy",https://en.wikipedia.org/wiki/The_Spiderwick_Chronicles_(film)
2008,Spike,USA,horror,https://en.wikipedia.org/wiki/Spike_(2008_film)
2008,The Spirit,USA,science fiction,https://en.wikipedia.org/wiki/The_Spirit_(film)
2008,Star Wars: The Clone Wars,USA,animation,https://en.wikipedia.org/wiki/Star_Wars:_The_Clone_Wars_(film)
2008,Step Brothers,USA,comedy,https://en.wikipedia.org/wiki/Step_Brothers_(film)
2008,Step Up 2: The Streets,USA,dance,https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets
2008,Stop-Loss,USA,war,https://en.wikipedia.org/wiki/Stop-Loss_(film)
2008,Strange Wilderness,USA,comedy,https://en.wikipedia.org/wiki/Strange_Wilderness
2008,The Strangers,USA,horror,https://en.wikipedia.org/wiki/The_Strangers_(2008_film)
2008,Street Kings,USA,crime drama,https://en.wikipedia.org/wiki/Street_Kings
2008,Superhero Movie,USA,"comedy, parody",https://en.wikipedia.org/wiki/Superhero_Movie
2008,Swing Vote,USA,comedy,https://en.wikipedia.org/wiki/Swing_Vote_(2008_film)
2008,Taken,USA,thriller,https://en.wikipedia.org/wiki/Taken_(film)
2008,The Tale of Despereaux,USA,animation,https://en.wikipedia.org/wiki/The_Tale_of_Despereaux_(film)
2008,Traitor,USA,spy,https://en.wikipedia.org/wiki/Traitor_(film)
2008,Tropic Thunder,USA,comedy,https://en.wikipedia.org/wiki/Tropic_Thunder
2008,Twilight,USA,"fantasy, romance",https://en.wikipedia.org/wiki/Twilight_(2008_film)
2008,Untraceable,USA,thriller,https://en.wikipedia.org/wiki/Untraceable
2008, Valkyrie,USA,war,https://en.wikipedia.org/wiki/Valkyrie_(film)
2008,Vantage Point,USA,thriller,https://en.wikipedia.org/wiki/Vantage_Point_(film)
2008,Vicky Cristina Barcelona,USA,romance,https://en.wikipedia.org/wiki/Vicky_Cristina_Barcelona
2008, W.,USA,"biography, drama",https://en.wikipedia.org/wiki/W._(film)
2008,The Wackness,USA,dramedy,https://en.wikipedia.org/wiki/The_Wackness
2008,WALL-E,USA,animation,https://en.wikipedia.org/wiki/WALL-E
2008,Waltz with Bashir,USA,animation,https://en.wikipedia.org/wiki/Waltz_with_Bashir
2008,Wanted,USA,action,https://en.wikipedia.org/wiki/Wanted_(2008_film)
2008,"War, Inc.",USA,action,"https://en.wikipedia.org/wiki/War,_Inc."
2008,Welcome Home Roscoe Jenkins,USA,comedy,https://en.wikipedia.org/wiki/Welcome_Home_Roscoe_Jenkins
2008,What Happens in Vegas,USA,comedy,https://en.wikipedia.org/wiki/What_Happens_in_Vegas
2008,What Just Happened,USA,comedy,https://en.wikipedia.org/wiki/What_Just_Happened
2008,Witless Protection,USA,comedy,https://en.wikipedia.org/wiki/Witless_Protection
2008,The Women,USA,comedy,https://en.wikipedia.org/wiki/The_Women_(2008_film)
2008,The Wrestler,USA,drama,https://en.wikipedia.org/wiki/The_Wrestler_(2008_film)
2008, The X-Files: I Want to Believe,USA,science fiction,https://en.wikipedia.org/wiki/The_X-Files:_I_Want_to_Believe
2008, Yes Man,USA,comedy,https://en.wikipedia.org/wiki/Yes_Man_(film)
2008,You Don't Mess with the Zohan,USA,comedy,https://en.wikipedia.org/wiki/You_Don%27t_Mess_with_the_Zohan
2008, Zack and Miri Make a Porno,USA,comedy,https://en.wikipedia.org/wiki/Zack_and_Miri_Make_a_Porno
2009, (500) Days of Summer,USA,romantic comedy,https://en.wikipedia.org/wiki/(500)_Days_of_Summer
2009,12 Rounds,USA,action,https://en.wikipedia.org/wiki/12_Rounds_(film)
2009,17 Again,USA,"comedy, teen",https://en.wikipedia.org/wiki/17_Again_(film)
2009,2012,USA,disaster,https://en.wikipedia.org/wiki/2012_(film)
2009,9,USA,animated film,https://en.wikipedia.org/wiki/9_(2009_animated_film)
2009, Adam,USA,comedy-drama,https://en.wikipedia.org/wiki/Adam_(2009_film)
2009,Adventureland,USA,comedy,https://en.wikipedia.org/wiki/Adventureland_(film)
2009,After.Life,USA,horror,https://en.wikipedia.org/wiki/After.Life
2009,Alien Trespass,USA,"comedy, science fiction",https://en.wikipedia.org/wiki/Alien_Trespass
2009,Aliens in the Attic,USA,science fiction,https://en.wikipedia.org/wiki/Aliens_in_the_Attic
2009,All About Steve,USA,comedy,https://en.wikipedia.org/wiki/All_About_Steve
2009,Alvin and the Chipmunks: The Squeakquel,USA,"family, musical",https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_The_Squeakquel
2009,Amelia,USA,"biography, drama",https://en.wikipedia.org/wiki/Amelia_(film)
2009,American Violet,USA,drama,https://en.wikipedia.org/wiki/American_Violet
2009,Angels & Demons,USA,"adventure, mystery",https://en.wikipedia.org/wiki/Angels_%26_Demons_(film)
2009,The Answer Man,USA,romantic comedy,https://en.wikipedia.org/wiki/The_Answer_Man_(film)
2009,Arcadia Lost,USA,drama,https://en.wikipedia.org/wiki/Arcadia_Lost
2009,Armored,USA,"action, crime drama",https://en.wikipedia.org/wiki/Armored_(film)
2009,Assassination of a High School President,USA,comedy,https://en.wikipedia.org/wiki/Assassination_of_a_High_School_President
2009,Astro Boy,USA,animated film,https://en.wikipedia.org/wiki/Astro_Boy_(film)
2009,Avatar,USA,"epic, science fiction",https://en.wikipedia.org/wiki/Avatar_(2009_film)
2009,Away We Go,USA,comedy-drama,https://en.wikipedia.org/wiki/Away_We_Go
2009, The Bad Lieutenant: Port of Call New Orleans,USA,crime drama,https://en.wikipedia.org/wiki/The_Bad_Lieutenant:_Port_of_Call_New_Orleans
2009,Bandslam,USA,musical,https://en.wikipedia.org/wiki/Bandslam
2009,Battle for Terra,USA,"science fiction, animated",https://en.wikipedia.org/wiki/Battle_for_Terra
2009,Berdella[2],USA,"biography, horror",https://en.wikipedia.org/wiki/Berdella
2009,Beyond a Reasonable Doubt,USA,drama,https://en.wikipedia.org/wiki/Beyond_a_Reasonable_Doubt_(2009_film)
2009,Big Fan,USA,drama,https://en.wikipedia.org/wiki/Big_Fan
2009,The Blind Side,USA,drama,https://en.wikipedia.org/wiki/The_Blind_Side_(film)
2009,Boogie Town,USA,dance,https://en.wikipedia.org/wiki/Boogie_Town
2009,The Boondock Saints II: All Saints Day,USA,action,https://en.wikipedia.org/wiki/The_Boondock_Saints_II:_All_Saints_Day
2009,The Box,USA,science fiction,https://en.wikipedia.org/wiki/The_Box_(2009_film)
2009,Bride Wars,USA,comedy,https://en.wikipedia.org/wiki/Bride_Wars
2009,Brothers,USA,war,https://en.wikipedia.org/wiki/Brothers_(2009_film)
2009,The Brothers Bloom,USA,"comedy, crime",https://en.wikipedia.org/wiki/The_Brothers_Bloom
2009,Brüno,USA,mockumentary,https://en.wikipedia.org/wiki/Br%C3%BCno
2009, C Me Dance,USA,thriller,https://en.wikipedia.org/wiki/C_Me_Dance
2009,Carriers,USA,horror,https://en.wikipedia.org/wiki/Carriers_(film)
2009,The Chaos Experiment,USA,drama,https://en.wikipedia.org/wiki/The_Chaos_Experiment
2009,A Christmas Carol,USA,animation,https://en.wikipedia.org/wiki/A_Christmas_Carol_(2009_film)
2009,Cirque du Freak: The Vampire's Assistant,USA,fantasy,https://en.wikipedia.org/wiki/Cirque_du_Freak:_The_Vampire%27s_Assistant
2009,Cloudy with a Chance of Meatballs,USA,animated,https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film)
2009,Cold Souls,USA,comedy,https://en.wikipedia.org/wiki/Cold_Souls
2009,The Collector,USA,horror,https://en.wikipedia.org/wiki/The_Collector_(2009_film)
2009,Confessions of a Shopaholic,USA,romantic comedy,https://en.wikipedia.org/wiki/Confessions_of_a_Shopaholic_(film)
2009,Coraline,USA,animated,https://en.wikipedia.org/wiki/Coraline_(film)
2009,Couples Retreat,USA,comedy,https://en.wikipedia.org/wiki/Couples_Retreat
2009,Crank: High Voltage,USA,action,https://en.wikipedia.org/wiki/Crank:_High_Voltage
2009,Crazy Heart,USA,"drama, musical",https://en.wikipedia.org/wiki/Crazy_Heart
2009,Crossing Over,USA,drama,https://en.wikipedia.org/wiki/Crossing_Over_(film)
2009, Dance Flick,USA,"dance, parody",https://en.wikipedia.org/wiki/Dance_Flick
2009,Did You Hear About the Morgans?,USA,comedy,https://en.wikipedia.org/wiki/Did_You_Hear_About_the_Morgans%3F
2009,District 9,USA,science fiction,https://en.wikipedia.org/wiki/District_9
2009,Drag Me to Hell,USA,horror,https://en.wikipedia.org/wiki/Drag_Me_to_Hell
2009,Dragonball Evolution,USA,"action, fantasy",https://en.wikipedia.org/wiki/Dragonball_Evolution
2009,Duplicity,USA,crime,https://en.wikipedia.org/wiki/Duplicity_(film)
2009, Echelon Conspiracy,USA,action,https://en.wikipedia.org/wiki/Echelon_Conspiracy
2009,Everybody's Fine,USA,drama,https://en.wikipedia.org/wiki/Everybody%27s_Fine_(2009_film)
2009,Extract,USA,comedy,https://en.wikipedia.org/wiki/Extract_(film)
2009, Fame,USA,"drama, musical",https://en.wikipedia.org/wiki/Fame_(2009_film)
2009,Fantastic Mr. Fox,USA,animated film,https://en.wikipedia.org/wiki/Fantastic_Mr._Fox_(film)
2009,Fast & Furious,USA,action,https://en.wikipedia.org/wiki/Fast_%26_Furious_(2009_film)
2009,Fighting,USA,action,https://en.wikipedia.org/wiki/Fighting_(2009_film)
2009,The Final Destination,USA,horror,https://en.wikipedia.org/wiki/The_Final_Destination
2009,Fired Up!,USA,"comedy, teen",https://en.wikipedia.org/wiki/Fired_Up!
2009,Fragments,USA,drama,https://en.wikipedia.org/wiki/Fragments_(film)
2009,Friday the 13th,USA,horror,https://en.wikipedia.org/wiki/Friday_the_13th_(2009_film)
2009,Funny People,USA,comedy drama,https://en.wikipedia.org/wiki/Funny_People
2009, G-Force,USA,"family, live-action/animated film",https://en.wikipedia.org/wiki/G-Force_(film)
2009,G.I. Joe: The Rise of Cobra,USA,"action, adventure",https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra
2009,Gallowwalker,USA,"horror, western",https://en.wikipedia.org/wiki/Gallowwalker
2009,Gamer,USA,"action, science fiction",https://en.wikipedia.org/wiki/Gamer_(film)
2009,Gentlemen Broncos,USA,comedy,https://en.wikipedia.org/wiki/Gentlemen_Broncos
2009,Ghosts of Girlfriends Past,USA,"fantasy, romantic comedy",https://en.wikipedia.org/wiki/Ghosts_of_Girlfriends_Past
2009,"The Goods: Live Hard, Sell Hard",USA,comedy,"https://en.wikipedia.org/wiki/The_Goods:_Live_Hard,_Sell_Hard"
2009,The Great Buck Howard,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Great_Buck_Howard
2009,The Grudge 3,USA,horror–thriller,https://en.wikipedia.org/wiki/The_Grudge_3
2009, Halloween II,USA,horror,https://en.wikipedia.org/wiki/Halloween_II_(2009_film)
2009,The Hangover,USA,comedy,https://en.wikipedia.org/wiki/The_Hangover
2009,Hannah Montana: The Movie,USA,"family, musical",https://en.wikipedia.org/wiki/Hannah_Montana:_The_Movie
2009,Harry Potter and the Half-Blood Prince,USA,"family, fantasy",https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film)
2009,The Haunting in Connecticut,USA,horror,https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut
2009,He's Just Not That Into You,USA,romantic comedy,https://en.wikipedia.org/wiki/He%27s_Just_Not_That_Into_You_(film)
2009,The Hole,USA,"fantasy, thriller",https://en.wikipedia.org/wiki/The_Hole_(2009_film)
2009,Homecoming,USA,horror,https://en.wikipedia.org/wiki/Homecoming_(2009_film)
2009,Horrorween,USA,comedy horror,https://en.wikipedia.org/wiki/Horrorween
2009,Horsemen,USA,crime drama,https://en.wikipedia.org/wiki/Horsemen_(film)
2009,Hotel for Dogs,USA,"comedy, family",https://en.wikipedia.org/wiki/Hotel_for_Dogs_(film)
2009,Humpday,USA,comedy,https://en.wikipedia.org/wiki/Humpday
2009, I Can Do Bad All By Myself,USA,"comedy, drama",https://en.wikipedia.org/wiki/I_Can_Do_Bad_All_By_Myself_(film)
2009,I Hate Valentine's Day,USA,romantic comedy,https://en.wikipedia.org/wiki/I_Hate_Valentine%27s_Day
2009,I Hope They Serve Beer in Hell,USA,comedy,https://en.wikipedia.org/wiki/I_Hope_They_Serve_Beer_in_Hell_(film)
2009,The Hurt Locker,USA,war,https://en.wikipedia.org/wiki/The_Hurt_Locker
2009,"I Love You, Beth Cooper",USA,"comedy, teen","https://en.wikipedia.org/wiki/I_Love_You,_Beth_Cooper_(film)"
2009,"I Love You, Man",USA,comedy,"https://en.wikipedia.org/wiki/I_Love_You,_Man"
2009,Ice Age: Dawn of the Dinosaurs,USA,family,https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs
2009,Imagine That,USA,comedy,https://en.wikipedia.org/wiki/Imagine_That_(film)
2009,The Imaginarium of Doctor Parnassus,USA,"adventure, comedy",https://en.wikipedia.org/wiki/The_Imaginarium_of_Doctor_Parnassus
2009,The Informant!,USA,"black comedy, biography",https://en.wikipedia.org/wiki/The_Informant!
2009,The Informers,USA,drama,https://en.wikipedia.org/wiki/The_Informers_(2008_film)
2009,Inglourious Basterds,USA,"war, science fiction",https://en.wikipedia.org/wiki/Inglourious_Basterds
2009,The International,USA,"action, thriller",https://en.wikipedia.org/wiki/The_International_(2009_film)
2009,Invictus,USA,"biography, drama",https://en.wikipedia.org/wiki/Invictus_(film)
2009,An Invisible Sign,USA,drama,https://en.wikipedia.org/wiki/An_Invisible_Sign
2009,The Invention of Lying,USA,"comedy, science fiction",https://en.wikipedia.org/wiki/The_Invention_of_Lying
2009,It Might Get Loud,USA,documentary,https://en.wikipedia.org/wiki/It_Might_Get_Loud
2009,It's Complicated,USA,romantic comedy,https://en.wikipedia.org/wiki/It%27s_Complicated_(film)
2009, Janky Promoters,USA,comedy,https://en.wikipedia.org/wiki/Janky_Promoters
2009,Jennifer's Body,USA,"comedy horror, teen",https://en.wikipedia.org/wiki/Jennifer%27s_Body
2009,Jonas Brothers: The 3D Concert Experience,USA,concert,https://en.wikipedia.org/wiki/Jonas_Brothers:_The_3D_Concert_Experience
2009,Julie & Julia,USA,"biography, romantic comedy",https://en.wikipedia.org/wiki/Julie_%26_Julia
2009, Knowing,USA,science fiction,https://en.wikipedia.org/wiki/Knowing_(film)
2009,Labor Pains,USA,"romantic comedy, romantic",https://en.wikipedia.org/wiki/Labor_Pains
2009, Laid to Rest,USA,horror,https://en.wikipedia.org/wiki/Laid_to_Rest_(film)
2009,Land of the Lost,USA,adventure,https://en.wikipedia.org/wiki/Land_of_the_Lost_(film)
2009,The Last House on the Left,USA,horror,https://en.wikipedia.org/wiki/The_Last_House_on_the_Left_(2009_film)
2009,Law Abiding Citizen,USA,thriller,https://en.wikipedia.org/wiki/Law_Abiding_Citizen
2009,Life During Wartime,USA,comedy-drama,https://en.wikipedia.org/wiki/Life_During_Wartime_(film)
2009,The Lightkeepers,USA,comedy,https://en.wikipedia.org/wiki/The_Lightkeepers
2009,The Limits of Control,USA,crime drama,https://en.wikipedia.org/wiki/The_Limits_of_Control
2009,Love Happens,USA,romance,https://en.wikipedia.org/wiki/Love_Happens
2009,Love N' Dancing,USA,"dance, romance",https://en.wikipedia.org/wiki/Love_N%27_Dancing
2009,The Lovely Bones,USA,drama,https://en.wikipedia.org/wiki/The_Lovely_Bones_(film)
2009,Lymelife,USA,drama,https://en.wikipedia.org/wiki/Lymelife
2009, Madea Goes to Jail,USA,"comedy, drama",https://en.wikipedia.org/wiki/Madea_Goes_to_Jail
